Event.ID	Disease	Serotype	Diagnosis.source	Diagnosis.status	Animal.type	Species	Observation.date..dd.mm.yyyy.	Report.date..dd.mm.yyyy.	Humans.affected	Human.deaths	Latitude	Longitude	Original location	Country	Admin. level 1	Locality	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID
322674	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	18/05/2022	21/05/2022			43.65	-116.65							
322838	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	15/05/2022	24/05/2022			44.726756	0.257752							
323532	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/05/2022	26/05/2022			43.576	-116.354							
322440	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/05/2022	19/05/2022			46.518168	19.678617							
322477	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/05/2022	19/05/2022			46.532906	19.82251							
321629	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	01/05/2022	06/05/2022			49.89	-112.7							
322695	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	01/05/2022	24/05/2022			46.49305	19.77214							
322840	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	25/04/2022	24/05/2022			46.713722	-0.497662							
321571	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/04/2022	06/05/2022			53.51	-110.14							
321136	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/04/2022	02/05/2022			44.676438	1.105486							
321064	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	18/04/2022	02/05/2022			46.910901	-0.701332							
320363	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	15/04/2022	25/04/2022			42.5512	141.3558							
321049	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	14/04/2022	02/05/2022			47.077094	-0.459752							
320352	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/04/2022	22/04/2022			42.593	-82.864							
320991	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/04/2022	02/05/2022			46.777878	-0.2583							
320995	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/04/2022	02/05/2022			45.045448	0.806607							
320524	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Large-Billed Crow (Corvus Macrorhynchos)	06/04/2022	27/04/2022			43.8032	143.8947							
319722	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	04/04/2022	15/04/2022			45.146	-94.501							
319716	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	01/04/2022	15/04/2022			44.023	-97.129							
321694	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	01/04/2022	09/05/2022			15.051898	120.83952							
321026	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	31/03/2022	02/05/2022			47.156192	-1.073024							
319648	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Incognita)	28/03/2022	14/04/2022			48.981	10.133							
318420	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Guinea Fowl	24/03/2022	04/04/2022			46.977375	-1.23065							
318382	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Guinea Fowl	22/03/2022	04/04/2022			47.208133	-0.962604							
321110	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	19/03/2022	02/05/2022			47.125401	-0.797827							
316022	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Gull	14/03/2022	18/03/2022			45.248296	27.950795							
317799	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	14/03/2022	30/03/2022			50.972	13.904							
318771	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Buzzard	14/03/2022	05/04/2022			51.29	6.07							
318859	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Large-Billed Crow (Corvus Macrorhynchos)	14/03/2022	07/04/2022			45.1239	142.36							
316247	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Great Cormorant (Phalacrocorax Carbo)	09/03/2022	22/03/2022			55.157665	-8.08925							
315800	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	04/03/2022	14/03/2022			47.096946	-1.952194							
316954	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	04/03/2022	27/03/2022			37.5772	126.8268							
316019	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Herring Gull:larus Argentatus(Laridae)	02/03/2022	17/03/2022			55.2202	10.119							
319643	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Incognita)	01/03/2022	12/04/2022			54.47	9.513889							
315194	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	28/02/2022	07/03/2022			46.938704	-1.596935							
315163	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	26/02/2022	07/03/2022			46.805289	-1.128513							
314527	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/02/2022	28/02/2022			53	8.05							
314535	Influenza - Avian	HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	24/02/2022	25/02/2022			41.89	-74.26							
316016	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	18/02/2022	17/03/2022			55.6019	12.5762							
323548	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Vulture	17/02/2022	26/05/2022			28.554	-80.846							
314230	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Gull	16/02/2022	18/02/2022			52.18	5.9866							
314381	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/02/2022	23/02/2022			40.937	-72.702							
313515	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	12/02/2022	15/02/2022			36.8937	127.825							
314341	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	12/02/2022	20/02/2022			55.3	11.3							
316256	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Greater White-Fronted Goose (Anser Albifrons)	12/02/2022	22/03/2022			40.1907	141.7755							
323581	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Canada Goose:branta Canadensis(Anatidae)	12/02/2022	27/05/2022			45.57	-65.71							
314227	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	11/02/2022	18/02/2022			51.57	6.08							
314215	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	09/02/2022	18/02/2022			52.46	6.01							
313100	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/02/2022	10/02/2022			36.8944	127.4676							
314196	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Greylag Goose:anser Anser(Anatidae)	07/02/2022	18/02/2022			51.99	5.67							
313520	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	06/02/2022	15/02/2022			37.3749	-6.6616							
313400	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Accipitridae (Accipitridae)	03/02/2022	11/02/2022			52.42	13.42							
314073	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	White Tailed Eagle (Haliaeetus Albicilla)	01/02/2022	17/02/2022			47.6315	17.3144							
312724	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	31/01/2022	03/02/2022			51.86	5.08							
313232	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Strigidae (Unidentified):Strigidae (Incognita)(Strigidae)	31/01/2022	10/02/2022			54.386	9.064922							
314421	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	30/01/2022	18/02/2022			52	4.666667							
313660	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/01/2022	15/02/2022			43.659775	-0.45564							
313231	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	26/01/2022	10/02/2022			54.47	9.513889							
314313	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Greylag Goose:anser Anser(Anatidae)	26/01/2022	22/02/2022			55.7842	12.3172							
313646	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	24/01/2022	15/02/2022			43.827699	-0.314347							
313296	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	20/01/2022	10/02/2022			54.47	9.513889							
311827	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	17/01/2022	19/01/2022			51.699	6.43							
313589	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	17/01/2022	15/02/2022			43.709263	-0.849199							
311805	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Greylag Goose:anser Anser(Anatidae)	15/01/2022	19/01/2022			38.07978	-8.78044							
313242	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Swan	15/01/2022	10/02/2022			53.926	10.001							
311582	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	13/01/2022	14/01/2022			52.31	5.617							
312697	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	13/01/2022	03/02/2022			41.3071	-3.9355							
311255	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	11/01/2022	13/01/2022			43.603698	-0.550432							
311578	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	11/01/2022	14/01/2022			52.38	5.01							
311822	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	11/01/2022	19/01/2022			53.523	9.946							
311209	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	10/01/2022	13/01/2022			43.504969	-0.750521							
313613	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	10/01/2022	15/02/2022			43.566585	-0.344455							
311013	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/01/2022	12/01/2022			51.518889	18.039167							
310949	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	07/01/2022	10/01/2022			52	4.666667							
311028	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	04/01/2022	12/01/2022			52.825	12.078							
310956	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	01/01/2022	11/01/2022			46.3848	15.6696							
310969	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	01/01/2022	11/01/2022			47.0734	16.0102							
311465	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	01/01/2022	14/01/2022			53.37	-0.94							
311456	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Buzzard	31/12/2021	14/01/2022			53.89	-1.72							
311470	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Canada Goose:branta Canadensis(Anatidae)	31/12/2021	14/01/2022			53.39	-3.03							
313403	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	31/12/2021	11/02/2022			51.18	8.88							
310561	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	29/12/2021	04/01/2022			45.8054	15.1706							
312995	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	29/12/2021	09/02/2022			54.157526	8.834017							
310770	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	27/12/2021	10/01/2022			45.993009	5.099277							
312921	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	27/12/2021	07/02/2022			54.47	9.513889							
310052	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	25/12/2021	27/12/2021			32.38	34.93							
310795	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	25/12/2021	10/01/2022			51.81	4.6							
310369	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/12/2021	04/01/2022			10.4352	9.3117							
312711	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	23/12/2021	03/02/2022			54.766	8.703							
316970	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	23/12/2021	25/03/2022			52.576	-1.5454							
310460	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	21/12/2021	06/01/2022			53.671	10							
310588	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Teal	17/12/2021	05/01/2022			45.32952	12.13465							
309323	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Black-Faced Spoonbill (Platalea Minor)	16/12/2021	20/12/2021			22.46452	114.00852							
311215	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	16/12/2021	13/01/2022			43.257543	-0.680154							
311246	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	16/12/2021	13/01/2022			50.879498	2.519091							
318334	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	15/12/2021	01/04/2022			57.23	-2.45							
309161	Influenza - Avian	H5 HPAI	OIE	Confirmed	Wild	Barnacle Goose:branta Leucopsis(Anatidae)	13/12/2021	14/12/2021			52.666667	4.833333							
308825	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	06/12/2021	12/12/2021			45.297588	10.221751							
308612	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	05/12/2021	09/12/2021			45.252575	11.603946							
314123	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Duck	05/12/2021	21/02/2022			9.44113	76.39562							
310389	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Buzzard	03/12/2021	02/01/2022			55.74	-2.59							
308141	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Common Kestrel:falco Tinnunculus(Falconidae)	30/11/2021	03/12/2021			45.377712	11.102473							
308792	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/11/2021	10/12/2021			54.46	-1.78							
321274	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Corvus Brachyrhynchos: (Corvidae) American Crow	26/11/2021	29/04/2022			47.54	-52.75							
308802	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/11/2021	11/12/2021			46.276507	19.343578							
310445	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	19/11/2021	06/01/2022			53.41	10.25							
311437	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Canada Goose:branta Canadensis(Anatidae)	19/11/2021	14/01/2022			53.19	-2.25							
311835	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	19/11/2021	20/01/2022			49.3149	5.5212							
310216	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Duck	17/11/2021	30/12/2021			54.680933	55.059437							
310396	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Goose	16/11/2021	02/01/2022			54.93	-3.93							
310660	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Buzzard	16/11/2021	07/01/2022			54.9	-5							
306904	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	14/11/2021	17/11/2021			45.393604	11.098069							
307020	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae)	13/11/2021	18/11/2021			51.96	5.06							
306918	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	12/11/2021	17/11/2021			45.400699	11.082619							
307022	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae)	12/11/2021	18/11/2021			53.17189	5.43672							
307108	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Goose	11/11/2021	19/11/2021			53.65	-3.01							
308882	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/11/2021	12/12/2021			45.228068	11.201449							
308868	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	08/11/2021	12/12/2021			45.384802	11.289895							
309160	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	01/11/2021	14/12/2021			54.333333	13							
305487	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Goose	13/10/2021	22/10/2021			58.361123	15.658133							
304136	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae)	23/09/2021	28/09/2021			60.383	23.1295							
303298	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Captive	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	04/09/2021	11/09/2021			49.435485	4.707891							
303371	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	28/08/2021	15/09/2021			49.647185	5.893571							
303373	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/08/2021	15/09/2021			55.107612	61.414546							
304562	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/08/2021	05/10/2021			-33.9	18.8							
299214	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/07/2021	03/08/2021			-29.7	30.5							
308218	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	12/07/2021	06/12/2021			6.455	3.6149							
298107	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	21/06/2021	07/07/2021			59.4877	10.3196							
298050	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	African Sacred Ibis (Threskiornis Aethiopicus)	19/06/2021	07/07/2021			-34.4	19.15							
297275	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Unspecified Bird	04/06/2021	17/06/2021			6.467	3.8125							
297020	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	03/06/2021	10/06/2021			59.45555	28.02761							
300530	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	03/06/2021	22/08/2021			20.4186	105.6646							
309003	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	03/06/2021	13/12/2021			-26.3	28.2							
299213	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	27/05/2021	03/08/2021			-33.6	18.9							
299211	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified):Anatidae (Incognita)(Anatidae)	09/05/2021	03/08/2021			61.428	28.203							
296803	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Accipitridae (Accipitridae)	04/05/2021	08/06/2021			53.58	10.1							
294835	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/04/2021	05/05/2021			54.622117	25.135776							
294819	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/04/2021	05/05/2021			54.763047	25.17515							
296183	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Stork	19/04/2021	24/05/2021			49.136	14.179							
299858	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	12/04/2021	10/08/2021			53.929471	19.00435							
323584	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Corvidae (Incognita)	11/04/2021	27/05/2022			47.7	-53.37							
299855	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	09/04/2021	10/08/2021			53.033611	15.450278							
294094	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Rook	08/04/2021	23/04/2021			56.27	-2.74							
294206	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/03/2021	12/04/2021			47.89838	8.10438							
296173	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	26/03/2021	24/05/2021			50.17306	15.54611							
294228	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/03/2021	12/04/2021			47.986828	8.114143							
295051	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	24/03/2021	06/05/2021			47.59	8.02							
295998	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	24/03/2021	19/05/2021			47.92	8.18							
292910	Influenza - Avian	H5N5 HPAI	OIE	Confirmed	Wild	Swan	22/03/2021	06/04/2021			57.1652	16.023393							
295552	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	12/03/2021	11/05/2021			52.25	13.89							
296587	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anserinae (Unidentified):Anserinae (Incognita)(Anatidae)	09/03/2021	02/06/2021			53.93	10.31							
294733	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/03/2021	08/04/2021			52.177649	10.745251							
296524	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anserinae (Unidentified):Anserinae (Incognita)(Anatidae)	02/03/2021	27/05/2021			52.14	11.33							
294277	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Swan	23/02/2021	29/04/2021			54.533391	9.721473							
290117	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	22/02/2021	04/03/2021			12.26	8.0004							
294730	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/02/2021	08/04/2021			52.928994	7.955941							
294275	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Laridae (Unidentified):Laridae (Incognita)(Laridae)	11/02/2021	29/04/2021			54.16	9.09							
298072	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/02/2021	26/06/2021			8.525	9.561							
303249	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/02/2021	11/09/2021			18.7842	73.5571							
289198	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Buzzard	01/02/2021	12/02/2021			31.941033	130.532854							
288806	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Whooper Swan:cygnus Cygnus(Anatidae)	31/01/2021	12/02/2021			56.65342	9.981646							
303264	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	29/01/2021	11/09/2021			19.1178	73.0175							
288246	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/01/2021	03/02/2021			43.394	-0.065							
287619	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	27/01/2021	29/01/2021			35.441313	126.597744							
288841	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	27/01/2021	12/02/2021			55.404861	11.353056							
289236	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Whooper Swan:cygnus Cygnus(Anatidae)	25/01/2021	17/02/2021			51.886	-9.003							
287595	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/01/2021	29/01/2021			53.38	-4.3							
299845	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	24/01/2021	10/08/2021			54.37	17.02							
287520	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	19/01/2021	28/01/2021			43.654272	-0.45792							
287523	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	19/01/2021	28/01/2021			43.636357	-0.277869							
287163	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	18/01/2021	25/01/2021			53.11	18.3							
287550	Influenza - Avian	H5N3 HPAI	OIE	Confirmed	Wild	Unspecified Bird	18/01/2021	27/01/2021			48.803147	-1.569757							
287115	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	16/01/2021	22/01/2021			43.3017	-0.3686							
288215	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	14/01/2021	31/01/2021			32.850067	59.350156							
293454	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/01/2021	18/04/2021			21.4004	107.7046							
287053	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	11/01/2021	22/01/2021			43.604557	-0.790156							
293473	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	11/01/2021	18/04/2021			20.5399	106.0614							
286790	Influenza - Avian	H5N3 LPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/01/2021	19/01/2021			43.991513	-0.226493							
287487	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	08/01/2021	28/01/2021			43.528	-0.323698							
286437	Influenza - Avian	H5 HPAI	OIE	Confirmed	Wild	Whooper Swan:cygnus Cygnus(Anatidae)	07/01/2021	14/01/2021			44.27	28.31							
287004	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	05/01/2021	22/01/2021			43.3017	-0.3686							
287136	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Accipitridae (Accipitridae)	05/01/2021	22/01/2021			56.115209	12.31707							
286229	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	04/01/2021	08/01/2021			43.675549	-0.938384							
286763	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Goose	04/01/2021	17/01/2021			37.68284	126.89241							
287171	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	03/01/2021	26/01/2021			32.839984	58.942354							
